Datasource,Campaign,Daily,Clicks,Impressions
Twitter Ads,Führerschein-Test,09/16/19,224,1846
Twitter Ads,Führerschein-Test,09/19/19,168,1377
Twitter Ads,Führerschein-Test,09/22/19,138,1135
Twitter Ads,Führerschein-Test,09/25/19,199,1432
Twitter Ads,Führerschein-Test,09/28/19,112,1921
Twitter Ads,Führerschein-Test,10/01/19,223,3763
Twitter Ads,Führerschein-Test,10/04/19,187,2764
Twitter Ads,Führerschein-Test,10/07/19,265,3150
Twitter Ads,Führerschein-Test,10/10/19,95,3741
Twitter Ads,Führerschein-Test,10/13/19,121,1965
Twitter Ads,Führerschein-Test,10/16/19,137,2196
Twitter Ads,Führerschein-Test,10/19/19,147,2234
Twitter Ads,Führerschein-Test,10/22/19,167,2111
Twitter Ads,Führerschein-Test,10/25/19,133,1925
Twitter Ads,Führerschein-Test,10/28/19,108,2062
Twitter Ads,Führerschein-Test,10/31/19,144,3892
Twitter Ads,Führerschein-Test,11/03/19,92,1497
Twitter Ads,Führerschein-Test,11/06/19,155,2572
Twitter Ads,Führerschein-Test,11/09/19,75,1964
Twitter Ads,Führerschein-Test,11/12/19,76,1429
Twitter Ads,Führerschein-Test,11/15/19,86,1390
Twitter Ads,Führerschein-Test,11/18/19,75,1262
Twitter Ads,Führerschein-Test,11/21/19,77,1911
Twitter Ads,Führerschein-Test,11/24/19,65,969
Twitter Ads,Führerschein-Test,11/27/19,73,1556
Twitter Ads,Führerschein-Test,11/30/19,54,693
Twitter Ads,Führerschein-Test,12/03/19,73,1387
Twitter Ads,Führerschein-Test,12/06/19,61,1033
Twitter Ads,Führerschein-Test,12/09/19,66,876
Twitter Ads,Führerschein-Test,12/12/19,59,1048
Twitter Ads,Führerschein-Test,12/15/19,45,1283
Twitter Ads,Führerschein-Test,12/18/19,60,1186
Twitter Ads,Führerschein-Test,12/21/19,53,1490
Twitter Ads,Führerschein-Test,12/24/19,46,961
Twitter Ads,Führerschein-Test,12/27/19,56,679
Twitter Ads,Führerschein-Test,12/30/19,49,689
Twitter Ads,Google Shopping,01/02/19,160,5305
Twitter Ads,Google Shopping,01/05/19,146,4174
Twitter Ads,Google Shopping,01/08/19,159,6111
Twitter Ads,Google Shopping,01/11/19,146,4451
Twitter Ads,Google Shopping,01/14/19,139,5260
Twitter Ads,Google Shopping,01/17/19,146,4731
Twitter Ads,Google Shopping,01/20/19,147,5748
Twitter Ads,Google Shopping,01/23/19,155,5781
Twitter Ads,Google Shopping,01/26/19,159,5098
Twitter Ads,Google Shopping,01/29/19,20,672
Twitter Ads,Google Shopping,02/01/19,191,5343
Twitter Ads,Google Shopping,02/04/19,536,17102
Twitter Ads,Google Shopping,02/07/19,196,6026
Twitter Ads,Google Shopping,02/10/19,462,12137
Twitter Ads,Google Shopping,02/13/19,374,10468
Twitter Ads,Google Shopping,12/13/19,139,3862
Twitter Ads,Google Shopping,12/16/19,167,4955
Twitter Ads,Google Shopping,12/19/19,149,3730
Twitter Ads,Google Shopping,12/22/19,138,3576
Twitter Ads,Google Shopping,12/25/19,164,3644
Twitter Ads,Google Shopping,12/28/19,169,4213
Twitter Ads,Google Shopping,12/31/19,156,4164
Twitter Ads,Mitgliedschaft KiMi,01/03/19,67,1123
Twitter Ads,Mitgliedschaft KiMi,01/06/19,25,891
Twitter Ads,Mitgliedschaft KiMi,01/09/19,73,1394
Twitter Ads,Mitgliedschaft KiMi,01/12/19,66,1139
Twitter Ads,Mitgliedschaft KiMi,01/15/19,57,1036
Twitter Ads,Mitgliedschaft KiMi,01/18/19,65,1050
Twitter Ads,Mitgliedschaft KiMi,01/21/19,52,859
Twitter Ads,Mitgliedschaft KiMi,01/24/19,43,1040
Twitter Ads,Mitgliedschaft KiMi,01/27/19,35,783
Twitter Ads,Mitgliedschaft KiMi,01/30/19,79,1170
Twitter Ads,Mitgliedschaft KiMi,02/02/19,48,832
Twitter Ads,Mitgliedschaft KiMi,02/05/19,57,861
Twitter Ads,Mitgliedschaft KiMi,02/08/19,41,871
Twitter Ads,Mitgliedschaft KiMi,02/11/19,38,785
Twitter Ads,Mitgliedschaft KiMi,02/14/19,58,1013
Twitter Ads,Mitgliedschaft KiMi,02/17/19,47,764
Twitter Ads,Mitgliedschaft KiMi,02/20/19,57,1053
Twitter Ads,Mitgliedschaft KiMi,02/23/19,44,761
Twitter Ads,Mitgliedschaft KiMi,02/26/19,46,1018
Twitter Ads,Mitgliedschaft KiMi,03/01/19,95,1814
Twitter Ads,Mitgliedschaft KiMi,03/04/19,49,1157
Twitter Ads,Mitgliedschaft KiMi,03/07/19,53,1194
Twitter Ads,Mitgliedschaft KiMi,03/10/19,35,834
Twitter Ads,Mitgliedschaft KiMi,03/13/19,77,1207
Twitter Ads,Mitgliedschaft KiMi,03/16/19,42,931
Twitter Ads,Mitgliedschaft KiMi,03/19/19,67,1463
Twitter Ads,Mitgliedschaft KiMi,03/22/19,57,1024
Twitter Ads,Mitgliedschaft KiMi,03/25/19,38,1008
Twitter Ads,Mitgliedschaft KiMi,03/28/19,48,900
Twitter Ads,Mitgliedschaft KiMi,03/31/19,32,770
Twitter Ads,Mitgliedschaft KiMi,04/03/19,37,745
Twitter Ads,Mitgliedschaft KiMi,04/06/19,42,835
Twitter Ads,Mitgliedschaft KiMi,04/09/19,37,956
Twitter Ads,Mitgliedschaft KiMi,04/12/19,56,1018
Twitter Ads,Mitgliedschaft KiMi,04/15/19,55,1036
Twitter Ads,Mitgliedschaft KiMi,04/18/19,41,930
Twitter Ads,Mitgliedschaft KiMi,04/21/19,18,612
Twitter Ads,Mitgliedschaft KiMi,04/24/19,43,1045
Twitter Ads,Mitgliedschaft KiMi,04/27/19,19,590
Twitter Ads,Mitgliedschaft KiMi,04/30/19,50,801
Twitter Ads,Mitgliedschaft KiMi,05/03/19,37,828
Twitter Ads,Mitgliedschaft KiMi,05/06/19,61,905
Twitter Ads,Mitgliedschaft KiMi,05/09/19,34,774
Twitter Ads,Mitgliedschaft KiMi,05/12/19,25,653
Twitter Ads,Mitgliedschaft KiMi,05/15/19,53,3919
Twitter Ads,Mitgliedschaft KiMi,05/18/19,32,1858
Twitter Ads,Mitgliedschaft KiMi,05/21/19,87,3435
Twitter Ads,Mitgliedschaft KiMi,05/24/19,75,4361
Twitter Ads,Mitgliedschaft KiMi,05/27/19,58,2352
Twitter Ads,Mitgliedschaft KiMi,05/30/19,61,2265
Twitter Ads,Mitgliedschaft KiMi,06/02/19,53,1556
Twitter Ads,Mitgliedschaft KiMi,06/05/19,68,1899
Twitter Ads,Mitgliedschaft KiMi,06/08/19,40,1155
Twitter Ads,Mitgliedschaft KiMi,06/11/19,48,1264
Twitter Ads,Mitgliedschaft KiMi,06/14/19,51,1306
Twitter Ads,Mitgliedschaft KiMi,06/17/19,35,854
Twitter Ads,Mitgliedschaft KiMi,06/20/19,56,1535
Twitter Ads,Mitgliedschaft KiMi,06/23/19,31,1005
Twitter Ads,Mitgliedschaft KiMi,06/26/19,56,1378
Twitter Ads,Mitgliedschaft KiMi,06/29/19,28,964
Twitter Ads,Mitgliedschaft KiMi,07/02/19,47,1349
Twitter Ads,Mitgliedschaft KiMi,07/05/19,35,1912
Twitter Ads,Mitgliedschaft KiMi,07/08/19,28,1209
Twitter Ads,Mitgliedschaft KiMi,07/11/19,51,1936
Twitter Ads,Mitgliedschaft KiMi,07/14/19,128,2429
Twitter Ads,Mitgliedschaft KiMi,07/17/19,47,1445
Twitter Ads,Mitgliedschaft KiMi,07/20/19,95,2036
Twitter Ads,Mitgliedschaft KiMi,07/23/19,82,1548
Twitter Ads,Mitgliedschaft KiMi,07/26/19,98,1987
Twitter Ads,Mitgliedschaft KiMi,07/29/19,97,1636
Twitter Ads,Mitgliedschaft KiMi,08/01/19,68,1886
Twitter Ads,Mitgliedschaft KiMi,08/04/19,38,983
Twitter Ads,Mitgliedschaft KiMi,08/07/19,52,1420
Twitter Ads,Mitgliedschaft KiMi,08/10/19,62,1360
Twitter Ads,Mitgliedschaft KiMi,08/13/19,55,1289
Twitter Ads,Mitgliedschaft KiMi,08/16/19,109,1860
Twitter Ads,Mitgliedschaft KiMi,08/19/19,70,1198
Twitter Ads,Mitgliedschaft KiMi,08/22/19,104,2055
Twitter Ads,Mitgliedschaft KiMi,08/25/19,72,1523
Twitter Ads,Mitgliedschaft KiMi,08/28/19,91,1807
Twitter Ads,Mitgliedschaft KiMi,08/31/19,73,1968
Twitter Ads,Mitgliedschaft KiMi,09/03/19,43,1281
Twitter Ads,Mitgliedschaft KiMi,09/06/19,76,2182
Twitter Ads,Mitgliedschaft KiMi,09/09/19,83,1932
Twitter Ads,Mitgliedschaft KiMi,09/12/19,104,2308
Twitter Ads,Mitgliedschaft KiMi,09/15/19,79,1051
Twitter Ads,Mitgliedschaft KiMi,09/18/19,51,1139
Twitter Ads,Mitgliedschaft KiMi,09/21/19,48,998
Twitter Ads,Mitgliedschaft KiMi,09/24/19,38,890
Twitter Ads,Mitgliedschaft KiMi,09/27/19,48,1052
Twitter Ads,Mitgliedschaft KiMi,09/30/19,26,700
Twitter Ads,Mitgliedschaft KiMi,10/03/19,24,800
Twitter Ads,Mitgliedschaft KiMi,10/06/19,14,798
Twitter Ads,Mitgliedschaft KiMi,10/09/19,25,861
Twitter Ads,Mitgliedschaft KiMi,10/12/19,32,1122
Twitter Ads,Mitgliedschaft KiMi,10/15/19,25,889
Twitter Ads,Mitgliedschaft KiMi,10/18/19,22,1166
Twitter Ads,Mitgliedschaft KiMi,10/21/19,18,801
Twitter Ads,Mitgliedschaft KiMi,10/24/19,32,1027
Twitter Ads,Mitgliedschaft KiMi,10/27/19,43,1276
Twitter Ads,Mitgliedschaft KiMi,10/30/19,44,1212
Twitter Ads,Mitgliedschaft KiMi,11/02/19,65,1938
Twitter Ads,Mitgliedschaft KiMi,11/05/19,47,1544
Twitter Ads,Mitgliedschaft KiMi,11/08/19,52,1291
Twitter Ads,Mitgliedschaft KiMi,11/11/19,40,1089
Twitter Ads,Mitgliedschaft KiMi,11/14/19,93,2554
Twitter Ads,Mitgliedschaft KiMi,11/17/19,65,1523
Twitter Ads,Mitgliedschaft KiMi,11/20/19,62,1704
Twitter Ads,Mitgliedschaft KiMi,11/23/19,71,2723
Twitter Ads,Mitgliedschaft KiMi,11/26/19,67,2640
Twitter Ads,Mitgliedschaft KiMi,11/29/19,77,2477
Twitter Ads,Mitgliedschaft KiMi,12/02/19,40,1126
Twitter Ads,Mitgliedschaft KiMi,12/05/19,37,803
Twitter Ads,Mitgliedschaft KiMi,12/08/19,78,1994
Twitter Ads,Mitgliedschaft KiMi,12/11/19,75,2367
Twitter Ads,Mitgliedschaft KiMi,12/14/19,84,2688
Twitter Ads,Mitgliedschaft KiMi,12/17/19,89,2556
Twitter Ads,Mitgliedschaft KiMi,12/20/19,88,3522
Twitter Ads,Mitgliedschaft KiMi,12/23/19,85,3917
Twitter Ads,Mitgliedschaft KiMi,12/26/19,84,3812
Twitter Ads,Mitgliedschaft KiMi,12/29/19,84,1706
Twitter Ads,Mitgliedschaft KiMi,01/01/20,16,163
Twitter Ads,Mitgliedschaft KiMi,01/04/20,37,260
Twitter Ads,Mitgliedschaft KiMi,01/07/20,47,348
Twitter Ads,Mitgliedschaft KiMi,01/10/20,35,241
Twitter Ads,Mitgliedschaft KiMi,01/13/20,55,359
Twitter Ads,Mitgliedschaft KiMi,01/16/20,35,285
Twitter Ads,Mitgliedschaft KiMi,01/19/20,37,305
Twitter Ads,Mitgliedschaft KiMi,01/22/20,56,337
Twitter Ads,Mitgliedschaft KiMi,01/25/20,13,158
Twitter Ads,Mitgliedschaft KiMi,01/28/20,43,281
Twitter Ads,Mitgliedschaft KiMi,01/31/20,38,257
Twitter Ads,Mitgliedschaft KiMi,02/03/20,41,286
Twitter Ads,Mitgliedschaft KiMi,02/06/20,31,239
Twitter Ads,Mitgliedschaft KiMi,02/09/20,30,228
Twitter Ads,Mitgliedschaft KiMi,02/12/20,27,186
Twitter Ads,Motorrad Mitgliedschaft,03/15/19,7,2655
Twitter Ads,Motorrad Mitgliedschaft,03/18/19,1,456
Twitter Ads,Motorrad Mitgliedschaft,03/21/19,0,204
Twitter Ads,Motorrad Mitgliedschaft,03/24/19,0,125
Twitter Ads,Motorrad Mitgliedschaft,03/27/19,0,280
Twitter Ads,Motorrad Mitgliedschaft,03/30/19,0,57
Twitter Ads,Motorrad Mitgliedschaft,04/02/19,0,31
Twitter Ads,Motorrad Mitgliedschaft,04/05/19,7,2450
Twitter Ads,Motorrad Mitgliedschaft,04/08/19,5,910
Twitter Ads,Motorrad Mitgliedschaft,04/11/19,7,795
Twitter Ads,Motorrad Mitgliedschaft,04/14/19,5,584
Twitter Ads,Motorrad Mitgliedschaft,04/17/19,12,621
Twitter Ads,Motorrad Mitgliedschaft,04/20/19,3,362
Twitter Ads,Motorrad Mitgliedschaft,04/23/19,6,385
Twitter Ads,Motorrad Mitgliedschaft,04/26/19,10,328
Twitter Ads,Motorrad Mitgliedschaft,04/29/19,12,367
Twitter Ads,Motorrad Mitgliedschaft,05/02/19,13,310
Twitter Ads,Motorrad Mitgliedschaft,05/05/19,7,267
Twitter Ads,Motorrad Mitgliedschaft,05/08/19,9,298
Twitter Ads,Motorrad Mitgliedschaft,05/11/19,6,202
Twitter Ads,Motorrad Mitgliedschaft,05/14/19,9,237
Twitter Ads,Motorrad Mitgliedschaft,05/17/19,3,215
Twitter Ads,Motorrad Mitgliedschaft,05/20/19,12,286
Twitter Ads,Motorrad Mitgliedschaft,05/23/19,9,475
Twitter Ads,Motorrad Mitgliedschaft,05/26/19,12,446
Twitter Ads,Motorrad Mitgliedschaft,05/29/19,7,301
Twitter Ads,Motorrad Mitgliedschaft,06/01/19,0,37
Twitter Ads,Motorrad Mitgliedschaft,06/04/19,1,174
Twitter Ads,Motorrad Mitgliedschaft,06/07/19,2,148
Twitter Ads,Motorrad Mitgliedschaft,06/10/19,4,287
Twitter Ads,Motorrad Mitgliedschaft,06/13/19,11,330
Twitter Ads,Motorrad Mitgliedschaft,06/16/19,9,265
Twitter Ads,Motorrad Mitgliedschaft,06/19/19,7,298
Twitter Ads,Motorrad Mitgliedschaft,06/22/19,3,256
Twitter Ads,Motorrad Mitgliedschaft,06/25/19,13,416
Twitter Ads,Motorrad Mitgliedschaft,06/28/19,7,297
Twitter Ads,Motorrad Mitgliedschaft,07/01/19,7,315
Twitter Ads,Motorrad Mitgliedschaft,07/04/19,15,311
Twitter Ads,Motorrad Mitgliedschaft,07/07/19,8,88
Twitter Ads,Motorrad Mitgliedschaft,07/10/19,2,156
Twitter Ads,Motorrad Mitgliedschaft,07/13/19,10,323
Twitter Ads,Motorrad Mitgliedschaft,07/16/19,15,367
Twitter Ads,Motorrad Mitgliedschaft,07/19/19,12,263
Twitter Ads,Motorrad Mitgliedschaft,07/22/19,14,322
Twitter Ads,Motorrad Mitgliedschaft,07/25/19,10,265
Twitter Ads,Motorrad Mitgliedschaft,07/28/19,8,184
Twitter Ads,Motorrad Mitgliedschaft,07/31/19,8,272
Twitter Ads,Motorrad Mitgliedschaft,08/03/19,7,211
Twitter Ads,Motorrad Mitgliedschaft,08/06/19,9,373
Twitter Ads,Motorrad Mitgliedschaft,08/09/19,11,264
Twitter Ads,Motorrad Mitgliedschaft,08/12/19,13,341
Twitter Ads,Motorrad Mitgliedschaft,08/15/19,10,249
Twitter Ads,Motorrad Mitgliedschaft,08/18/19,14,261
Twitter Ads,Motorrad Mitgliedschaft,08/21/19,7,367
Twitter Ads,Motorrad Mitgliedschaft,08/24/19,9,208
Twitter Ads,Motorrad Mitgliedschaft,08/27/19,17,331
Twitter Ads,Motorrad Mitgliedschaft,08/30/19,12,237
Twitter Ads,Motorrad Mitgliedschaft,09/02/19,11,228
Twitter Ads,Motorrad Mitgliedschaft,09/05/19,4,254
Twitter Ads,Motorrad Mitgliedschaft,09/08/19,8,176
Twitter Ads,Motorrad Mitgliedschaft,09/11/19,11,219
Twitter Ads,Motorrad Mitgliedschaft,09/14/19,6,155
Twitter Ads,Motorrad Mitgliedschaft,09/17/19,7,196
Twitter Ads,Motorrad Mitgliedschaft,09/20/19,3,135
Twitter Ads,Motorrad Mitgliedschaft,09/23/19,3,146
Twitter Ads,Motorrad Mitgliedschaft,09/26/19,4,169
Twitter Ads,Motorrad Mitgliedschaft,09/29/19,1,91
Twitter Ads,Motorrad Mitgliedschaft,10/02/19,6,111
Twitter Ads,Motorrad Mitgliedschaft,10/05/19,0,104
Twitter Ads,Motorrad Mitgliedschaft,10/08/19,4,177
Twitter Ads,Motorrad Mitgliedschaft,10/11/19,1,47
Twitter Ads,Motorrad Mitgliedschaft,10/14/19,0,38
Twitter Ads,Motorrad Mitgliedschaft,10/17/19,2,38
Twitter Ads,Motorrad Mitgliedschaft,10/20/19,2,40
Twitter Ads,Motorrad Mitgliedschaft,10/23/19,4,42
Twitter Ads,Motorrad Mitgliedschaft,10/26/19,0,32
Twitter Ads,Motorrad Mitgliedschaft,10/29/19,0,18
Twitter Ads,Motorrad Mitgliedschaft,11/01/19,2,45
Twitter Ads,Motorrad Mitgliedschaft,11/04/19,1,31
Twitter Ads,Motorrad Mitgliedschaft,11/07/19,3,78
Twitter Ads,Motorrad Mitgliedschaft,11/10/19,1,54
Twitter Ads,Motorrad Mitgliedschaft,11/13/19,4,42
Twitter Ads,Motorrad Mitgliedschaft,11/16/19,1,31
Twitter Ads,Motorrad Mitgliedschaft,11/19/19,2,71
Twitter Ads,Motorrad Mitgliedschaft,11/22/19,1,35
Twitter Ads,Motorrad Mitgliedschaft,11/25/19,2,66
Twitter Ads,Motorrad Mitgliedschaft,11/28/19,3,60
Twitter Ads,Motorrad Mitgliedschaft,12/01/19,2,49
Twitter Ads,Motorrad Mitgliedschaft,12/04/19,3,64
Twitter Ads,Motorrad Mitgliedschaft,12/07/19,1,36
Twitter Ads,Motorrad Mitgliedschaft,12/10/19,1,74
Twitter Ads,Motorrad Mitgliedschaft,12/13/19,0,9
Twitter Ads,Nothilfe,01/03/19,14,335
Twitter Ads,Nothilfe,01/06/19,23,270
Twitter Ads,Nothilfe,01/09/19,17,456
Twitter Ads,Nothilfe,01/12/19,10,270
Twitter Ads,Nothilfe,01/15/19,24,225
Twitter Ads,Nothilfe,01/18/19,19,293
Twitter Ads,Nothilfe,01/21/19,18,264
Twitter Ads,Nothilfe,01/24/19,20,555
Twitter Ads,Nothilfe,01/27/19,20,304
Twitter Ads,Nothilfe,01/30/19,20,380
Twitter Ads,Nothilfe,02/02/19,47,464
Twitter Ads,Nothilfe,02/05/19,48,580
Twitter Ads,Nothilfe,02/08/19,29,449
Twitter Ads,Nothilfe,02/11/19,39,425
Twitter Ads,Nothilfe,02/14/19,17,405
Twitter Ads,Nothilfe,02/17/19,6,246
Twitter Ads,Nothilfe,02/20/19,21,311
Twitter Ads,Nothilfe,02/23/19,13,258
Twitter Ads,Nothilfe,02/26/19,11,173
Twitter Ads,Nothilfe,03/01/19,18,493
Twitter Ads,Nothilfe,03/04/19,14,378
Twitter Ads,Nothilfe,03/07/19,15,359
Twitter Ads,Nothilfe,03/10/19,11,186
Twitter Ads,Nothilfe,03/13/19,19,352
Twitter Ads,Nothilfe,03/16/19,11,254
Twitter Ads,Nothilfe,03/19/19,14,372
Twitter Ads,Nothilfe,03/22/19,21,314
Twitter Ads,Nothilfe,03/25/19,20,274
Twitter Ads,Nothilfe,03/28/19,10,187
Twitter Ads,Nothilfe,03/31/19,10,119
Twitter Ads,Nothilfe,04/03/19,8,167
Twitter Ads,Nothilfe,04/06/19,10,175
Twitter Ads,Nothilfe,04/09/19,8,143
Twitter Ads,Nothilfe,04/12/19,13,156
Twitter Ads,Nothilfe,04/15/19,10,186
Twitter Ads,Nothilfe,04/18/19,14,191
Twitter Ads,Nothilfe,04/21/19,9,95
Twitter Ads,Nothilfe,04/24/19,16,179
Twitter Ads,Nothilfe,04/27/19,15,153
Twitter Ads,Nothilfe,04/30/19,19,152
Twitter Ads,Nothilfe,05/03/19,24,228
Twitter Ads,Nothilfe,05/06/19,11,177
Twitter Ads,Nothilfe,05/09/19,19,177
Twitter Ads,Nothilfe,05/12/19,10,116
Twitter Ads,Nothilfe,05/15/19,11,182
Twitter Ads,Nothilfe,05/18/19,13,137
Twitter Ads,Nothilfe,05/21/19,15,237
Twitter Ads,Nothilfe,05/24/19,7,180
Twitter Ads,Nothilfe,05/27/19,13,125
Twitter Ads,Nothilfe,05/30/19,8,147
Twitter Ads,Nothilfe,06/02/19,22,233
Twitter Ads,Nothilfe,06/05/19,13,208
Twitter Ads,Nothilfe,06/08/19,11,90
Twitter Ads,Nothilfe,06/11/19,19,166
Twitter Ads,Nothilfe,06/14/19,13,96
Twitter Ads,Nothilfe,06/17/19,13,120
Twitter Ads,Nothilfe,06/20/19,18,141
Twitter Ads,Nothilfe,06/23/19,9,62
Twitter Ads,Nothilfe,06/26/19,12,176
Twitter Ads,Nothilfe,06/29/19,11,101
Twitter Ads,Nothilfe,07/02/19,16,200
Twitter Ads,Nothilfe,07/05/19,6,76
Twitter Ads,Nothilfe,07/08/19,3,18
Twitter Ads,Nothilfe,07/11/19,5,110
Twitter Ads,Nothilfe,07/14/19,7,77
Twitter Ads,Nothilfe,07/17/19,6,173
Twitter Ads,Nothilfe,07/20/19,14,118
Twitter Ads,Nothilfe,07/23/19,15,181
Twitter Ads,Nothilfe,07/26/19,16,133
Twitter Ads,Nothilfe,07/29/19,12,95
Twitter Ads,Nothilfe,08/01/19,15,1212
Twitter Ads,Nothilfe,08/04/19,12,994
Twitter Ads,Nothilfe,08/07/19,16,361
Twitter Ads,Nothilfe,08/10/19,18,810
Twitter Ads,Nothilfe,08/13/19,25,1992
Twitter Ads,Nothilfe,08/16/19,73,3386
Twitter Ads,Nothilfe,08/19/19,27,1684
Twitter Ads,Nothilfe,08/22/19,56,3534
Twitter Ads,Nothilfe,08/25/19,26,1267
Twitter Ads,Nothilfe,08/28/19,24,681
Twitter Ads,Nothilfe,08/31/19,35,1449
Twitter Ads,Nothilfe,09/03/19,25,196
Twitter Ads,Nothilfe,09/06/19,87,3443
Twitter Ads,Nothilfe,09/09/19,72,3347
Twitter Ads,Nothilfe,09/12/19,72,3854
Twitter Ads,Nothilfe,09/15/19,13,430
Twitter Ads,Nothilfe,09/18/19,19,244
Twitter Ads,Nothilfe,09/21/19,16,333
Twitter Ads,Nothilfe,09/24/19,15,289
Twitter Ads,Nothilfe,09/27/19,19,426
Twitter Ads,Nothilfe,09/30/19,23,392
Twitter Ads,Nothilfe,10/03/19,29,452
Twitter Ads,Nothilfe,10/06/19,12,280
Twitter Ads,Nothilfe,10/09/19,18,263
Twitter Ads,Nothilfe,10/12/19,19,289
Twitter Ads,Nothilfe,10/15/19,20,272
Twitter Ads,Nothilfe,10/18/19,28,386
Twitter Ads,Nothilfe,10/21/19,23,320
Twitter Ads,Nothilfe,10/24/19,22,426
Twitter Ads,Nothilfe,10/27/19,19,358
Twitter Ads,Nothilfe,10/30/19,29,306
Twitter Ads,Nothilfe,11/02/19,24,424
Twitter Ads,Nothilfe,11/05/19,28,315
Twitter Ads,Nothilfe,11/08/19,33,391
Twitter Ads,Nothilfe,11/11/19,18,291
Twitter Ads,Nothilfe,11/14/19,27,387
Twitter Ads,Nothilfe,11/17/19,11,389
Twitter Ads,Nothilfe,11/20/19,29,351
Twitter Ads,Nothilfe,11/23/19,19,358
Twitter Ads,Nothilfe,11/26/19,19,251
Twitter Ads,Nothilfe,11/29/19,23,405
Twitter Ads,Nothilfe,12/02/19,18,219
Twitter Ads,Nothilfe,12/05/19,19,143
Twitter Ads,Nothilfe,12/08/19,23,254
Twitter Ads,Nothilfe,12/11/19,15,251
Twitter Ads,Nothilfe,12/14/19,22,324
Twitter Ads,Nothilfe,12/17/19,29,324
Twitter Ads,Nothilfe,12/20/19,26,450
Twitter Ads,Nothilfe,12/23/19,31,286
Twitter Ads,Nothilfe,12/26/19,23,214
Twitter Ads,Nothilfe,12/29/19,24,358
Twitter Ads,Nothilfe,01/01/20,17,168
Twitter Ads,Nothilfe,01/04/20,56,339
Twitter Ads,Nothilfe,01/07/20,47,376
Twitter Ads,Nothilfe,01/10/20,17,220
Twitter Ads,Nothilfe,01/13/20,31,330
Twitter Ads,Nothilfe,01/16/20,10,130
Twitter Ads,Nothilfe,01/19/20,10,86
Twitter Ads,Nothilfe,01/22/20,11,162
Twitter Ads,Nothilfe,01/25/20,10,67
Twitter Ads,Nothilfe,01/28/20,25,256
Twitter Ads,Nothilfe,01/31/20,28,301
Twitter Ads,Nothilfe,02/03/20,37,292
Twitter Ads,Nothilfe,02/06/20,18,147
Twitter Ads,Nothilfe,02/09/20,10,115
Twitter Ads,Nothilfe,02/12/20,16,151
Twitter Ads,Nothilfe|Smartphones Android,02/19/19,4,55
Twitter Ads,Nothilfe|Smartphones Android,02/22/19,5,60
Twitter Ads,Nothilfe|Smartphones Android,02/26/19,0,20
Twitter Ads,Nothilfe|Smartphones Android,03/01/19,1,11
Twitter Ads,Nothilfe|Smartphones Android,03/04/19,1,31
Twitter Ads,Nothilfe|Smartphones Android,03/07/19,1,23
Twitter Ads,Nothilfe|Smartphones Android,03/10/19,3,15
Twitter Ads,Nothilfe|Smartphones Android,03/13/19,0,1
Twitter Ads,Nothilfe|Smartphones Android,04/28/19,0,1
Twitter Ads,Nothilfe|Smartphones Android,05/14/19,0,1
Twitter Ads,Nothilfe|Smartphones iOS,02/19/19,4,54
Twitter Ads,Nothilfe|Smartphones iOS,02/22/19,3,51
Twitter Ads,Nothilfe|Smartphones iOS,02/27/19,0,12
Twitter Ads,Nothilfe|Smartphones iOS,03/02/19,0,16
Twitter Ads,Nothilfe|Smartphones iOS,03/05/19,1,16
Twitter Ads,Nothilfe|Smartphones iOS,03/08/19,0,15
Twitter Ads,Nothilfe|Smartphones iOS,03/11/19,1,21
Twitter Ads,Nothilfe|Smartphones iOS,04/07/19,0,2
Twitter Ads,Nothilfe|Smartphones iOS,04/11/19,0,1
Twitter Ads,Nothilfe|Smartphones iOS,04/29/19,0,3
Twitter Ads,Nothilfe|Tablets Android,02/20/19,0,1
Twitter Ads,Nothilfe|Tablets Android,02/24/19,0,1
Twitter Ads,Nothilfe|Tablets Android,02/27/19,0,3
Twitter Ads,Nothilfe|Tablets Android,03/03/19,0,1
Twitter Ads,Nothilfe|Tablets Android,03/06/19,0,1
Twitter Ads,Nothilfe|Tablets Android,03/10/19,1,7
Twitter Ads,Nothilfe|Tablets Android,03/14/19,0,1
Twitter Ads,Nothilfe|Tablets Android,03/18/19,0,3
Twitter Ads,Nothilfe|Tablets Android,03/25/19,0,3
Twitter Ads,Nothilfe|Tablets Android,03/29/19,0,2
Twitter Ads,Nothilfe|Tablets Android,04/01/19,0,1
Twitter Ads,Nothilfe|Tablets Android,04/04/19,0,1
Twitter Ads,Nothilfe|Tablets Android,04/10/19,0,5
Twitter Ads,Nothilfe|Tablets Android,04/13/19,0,2
Twitter Ads,Nothilfe|Tablets Android,04/18/19,0,2
Twitter Ads,Nothilfe|Tablets Android,04/22/19,2,3
Twitter Ads,Nothilfe|Tablets Android,04/29/19,0,2
Twitter Ads,Nothilfe|Tablets Android,05/02/19,0,3
Twitter Ads,Nothilfe|Tablets Android,05/06/19,0,1
Twitter Ads,Nothilfe|Tablets Android,05/09/19,0,2
Twitter Ads,Nothilfe|Tablets Android,05/13/19,0,1
Twitter Ads,Nothilfe|Tablets Android,05/16/19,0,1
Twitter Ads,Nothilfe|Tablets Android,05/20/19,2,3
Twitter Ads,Nothilfe|Tablets Android,05/23/19,0,5
Twitter Ads,Nothilfe|Tablets Android,05/26/19,0,1
Twitter Ads,Nothilfe|Tablets Android,05/31/19,0,3
